Wavelength	Name	Ionization Stage	RelInt
742.350	Si	1	501
742.364	N	1	1
742.373	Zr	1	4
742.411	S	1	1
742.460	Si	1	21
742.564	F	1	1
742.582	In	1	13
742.630	Zr	1	3
742.657	Eu	2	362
742.726	Cu	1	4
742.755	Mo	1	4
742.800	Sb	2	36
742.850	Nb	1	8
742.855	Dy	1	98
742.866	Er	1	415
742.900	Co	1	11
743.058	Fe	1	5
743.087	Fe	1	6
743.155	V	1	3
743.310	Zr	1	4
743.348	Ni	1	3
743.385	Cu	2	6
743.392	V	1	3
743.410	Mo	1	11
743.500	C	1	1
743.573	V	1	3
743.602	Nb	1	8
743.659	Eu	1	263
743.716	Co	1	31
743.760	Hf	1	24
743.815	Cu	2	16
743.842	Sr	1	3
743.950	P	1	1
743.986	Zr	1	16
744.060	Ti	1	101
744.098	Fe	1	19
744.149	Lu	1	84
744.230	N	1	1
744.239	Rh	1	101
744.302	Fe	1	9
744.340	S	1	1
744.343	Co	1	11
744.350	Mn	1	3
744.454	Sm	1	523
744.541	Sm	1	431
744.578	Fe	1	151
744.734	Mo	1	11
744.739	Fe	1	4
744.909	S	1	1
744.934	Fe	2	7
744.942	Al	2	1
745.030	Y	2	26
745.033	S	1	1
745.140	W	1	4
745.208	In	2	1
745.248	Cr	1	4
745.285	Mo	1	16
745.288	Nb	1	8
745.289	In	2	1
745.384	In	2	1
745.433	Hg	1	1
745.516	In	1	21
745.536	Si	1	1
745.631	Nb	1	8
745.634	W	1	3
745.667	Mo	1	6
745.705	Au	2	1
745.736	Co	1	201
745.927	W	1	3
745.954	Er	1	433
745.978	Ba	1	301
745.980	P	1	1
746.040	Er	1	127
746.098	Te	2	1
746.237	Cr	1	81
746.238	Fe	2	24
746.757	Zr	1	4
746.818	W	1	3
746.820	Zr	1	4
746.825	S	1	1
746.831	N	1	1
746.875	Te	2	1
746.891	Ru	1	151
746.899	I	1	1
746.946	Er	1	709
747.076	Sm	1	162
747.137	Al	2	1
747.137	O	1	1
747.154	W	1	3
747.322	O	1	2
747.400	V	1	4
747.435	Co	1	5
747.494	Ti	1	26
747.540	Ru	1	51
747.543	Mo	1	6
747.571	Rh	1	101
747.620	S	1	1
747.621	Ba	1	31
747.630	Fe	1	13
747.645	O	1	1
747.726	O	1	121
747.820	Nb	1	18
747.877	Co	1	4
747.879	Zn	2	1
747.914	O	1	1
747.958	Zr	1	4
748.065	O	1	1
748.108	Tm	1	175
748.219	Si	1	1
748.304	Dy	1	117
748.335	W	1	5
748.440	Zr	1	4
748.574	Mo	1	101
748.575	Ru	1	151
748.587	Hg	2	1
748.590	V	1	3
748.603	Pt	1	6
748.693	Pd	1	9
748.808	Ba	1	201
748.808	V	1	3
748.873	Ni	1	3
748.937	Co	1	11
748.961	Ti	1	151
749.021	Tm	1	180
749.052	I	1	1
749.100	Eu	1	102
749.168	Fe	1	21
749.509	Fe	1	201
749.522	Rh	1	101
749.612	Ti	1	36
749.974	Ru	1	201
750.162	Mo	1	4
750.233	Bi	1	7
750.272	Co	1	4
750.292	Zr	1	3
750.387	Ar	1	1
750.416	W	1	3
750.447	Mo	1	16
750.576	P	1	1
750.651	Zr	1	3
750.728	Fe	1	41
750.730	Tm	1	92
750.899	W	1	5
751.075	Au	1	21
751.104	Fe	1	22
751.157	Ge	1	1
751.313	Cr	1	6
751.465	Ar	1	1
751.550	Pt	1	3
751.570	Zr	1	3
751.574	Mn	1	3
751.588	Fe	2	9
751.592	Nb	1	51
751.619	P	1	1
751.795	Zr	1	3
751.933	Zr	1	3
751.977	Nb	1	25
751.996	Hg	1	1
752.103	Zr	1	3
752.278	Ni	1	41
752.360	Ba	1	16
752.514	Ni	1	31
752.629	Co	1	3
752.820	Ba	1	16
752.867	U	1	126
752.871	Eu	1	284
752.898	Ni	2	1
753.117	Fe	1	81
753.208	Nb	1	4
753.231	Er	1	480
753.316	Dy	1	140
753.342	Fe	2	3
753.348	Co	1	41
753.370	V	1	3
753.743	W	1	4
754.015	Er	1	160
754.062	Zr	1	3
754.150	Zr	1	5
754.281	Hg	1	1
754.348	Ba	1	16
754.374	Dy	1	304
754.459	Zr	1	5
754.472	Sm	1	187
754.655	Sm	1	163
754.707	Cl	1	2
754.771	Nb	1	4
755.046	W	1	4
755.146	Zr	1	5
755.179	Hg	1	1
755.223	F	1	1
755.300	Zr	1	3
755.301	Dy	1	212
755.370	Pb	2	1
755.399	Co	1	201
755.416	Al	1	1
755.418	I	1	1
755.463	V	1	3
755.470	Zr	1	5
755.560	Ni	1	41
755.581	Au	2	1
755.621	Mo	1	3
755.625	Er	1	248
755.680	Te	1	1
755.833	Tm	1	273
755.845	Zr	1	3
755.870	Pb	2	1
755.962	Ni	1	3
755.962	Ru	1	101
755.965	Co	1	16
756.009	Zr	1	3
756.031	Zr	1	3
756.106	Co	1	16
756.112	Hf	2	12
756.201	Cu	2	26
756.212	Zr	1	5
756.293	Hf	1	1
756.321	Al	1	1
756.496	Co	1	21
756.892	Fe	1	3
756.991	W	1	7
757.009	Cu	1	51
757.030	V	1	3
757.153	Mo	1	4
757.264	Mo	1	9
757.338	F	1	1
757.392	V	1	3
757.408	Ni	1	31
757.457	Nb	1	121
757.508	Se	1	1
757.702	Hf	1	3
757.873	Re	1	201
757.875	V	1	6
757.896	S	1	1
757.902	Cu	2	31
757.958	Mo	1	4
757.987	Cu	2	11
758.060	Tm	1	169
758.076	Mg	2	1
758.322	Nb	1	8
758.337	Se	1	1
758.380	Fe	1	6
758.388	Eu	1	534
758.529	Nb	1	7
758.604	Fe	1	11
758.672	Co	1	21
758.848	Zn	2	1
758.960	Ti	1	9
759.057	Co	1	36
759.124	V	1	3
759.132	Dy	1	197
759.166	Mo	1	5
759.219	Se	1	1
759.306	Sb	1	6
759.372	Tm	1	189
759.486	Dy	1	125
759.516	Mo	1	16
759.537	I	2	1
759.600	Ti	1	4
759.692	V	1	4
759.730	Er	1	243
759.750	Zr	1	5
759.801	Sm	1	219
759.828	V	1	3
760.049	Au	2	1
760.184	Mo	1	9
760.218	Hg	1	1
760.228	In	2	1
760.277	In	2	1
760.295	Os	1	21
760.331	In	2	1
760.340	Nb	1	6
760.343	Mn	1	3
760.616	Al	1	1
760.681	Se	1	1
760.715	Zr	1	11
760.718	F	1	1
760.720	Er	1	159
760.775	Sm	1	288
760.890	Cs	1	501
760.918	Dy	1	108
760.960	Zr	1	3
760.997	Ni	1	3
761.024	Co	1	36
761.048	Ba	1	61
761.083	Zr	1	3
761.156	Dy	1	183
761.189	Re	1	101
761.208	Zr	1	5
761.290	Zn	2	1
761.353	Er	1	454
761.354	V	1	3
761.411	W	1	4
761.448	Zr	1	3
761.450	Ti	1	9
761.463	Nd	1	179
761.482	Al	1	1
761.534	Al	1	1
761.574	Zr	1	3
761.700	Ni	1	61
761.739	Mo	1	3
761.769	Dy	1	219
761.817	Pt	1	3
761.833	Ti	1	5
761.864	Co	1	3
761.893	Rb	1	1001
761.921	Ni	1	21
762.025	Re	1	201
762.054	Fe	1	6
762.117	Zr	1	3
762.120	Hg	2	1
762.150	Sr	1	101
762.152	Ru	1	11
762.161	Zr	1	3
762.172	Mo	1	3
762.186	V	1	5
762.343	Er	1	159
762.481	V	1	16
762.785	Al	2	1
762.810	Ti	1	9
762.982	S	1	1
763.146	Mo	1	3
763.220	Pb	2	1
763.410	Ti	1	5
763.450	Co	1	4
763.511	Ar	1	1
763.533	Al	2	1
763.690	Ba	1	41
763.700	Bi	2	1
763.763	Co	1	5
763.803	V	1	3
763.932	Dy	1	112
764.094	Re	1	401
764.109	Dy	1	346
764.291	Ba	1	101
764.565	Er	1	321
764.566	Hf	1	3
764.587	Dy	1	144
764.602	Mn	1	6
764.615	Hg	1	1
764.664	Dy	1	178
764.671	Zr	1	11
764.760	Nb	1	5
764.808	Co	1	13
764.828	Sb	1	11
764.878	Tm	2	33
764.952	Mo	1	3
765.162	Mn	1	5
765.236	Cu	2	31
765.326	Mo	1	4
765.376	Fe	1	81
765.428	Ni	1	11
765.444	Ti	1	7
765.508	Tm	1	231
765.599	Mn	1	4
765.676	Mo	1	26
765.730	Ni	1	3
765.760	Mg	1	3
765.860	Zr	1	7
765.897	Fe	1	3
765.915	Mg	1	1
765.924	Er	1	390
765.990	Mg	1	1
766.025	Tm	1	64
766.104	V	1	3
766.122	Fe	1	11
766.235	Dy	1	384
766.298	V	1	3
766.309	Hf	2	33
766.347	Ti	1	13
766.430	Fe	1	16
766.443	Rb	2	1
766.470	Cu	2	76
766.474	Cd	1	4
766.490	K	1	9401
766.569	I	2	1
766.626	Tm	1	78
766.640	Ti	1	7
766.692	Hg	1	1
766.789	Mn	1	21
767.042	Mn	1	6
767.093	Ce	1	8
767.209	Ba	1	401
767.210	Ti	1	11
767.306	Sr	1	201
767.437	Hg	1	1
767.614	V	1	3
767.669	Dy	1	135
767.707	Gd	1	100
767.930	Ti	1	5
767.940	Pb	2	1
767.949	Mo	1	16
767.960	S	1	1
768.000	Er	1	323
768.020	Mn	1	201
768.027	Si	1	101
768.167	In	2	1
768.226	In	2	1
768.246	Ce	1	3
768.287	In	2	1
768.292	In	2	1
768.302	In	2	1
768.329	Gd	1	96
768.340	In	2	1
768.345	In	2	1
768.384	P	2	1
768.386	In	2	1
768.530	Sn	1	21
768.613	S	1	1
768.721	Hg	1	1
768.778	Ag	1	21
768.894	W	1	11
768.918	Ce	1	4
769.083	Zr	1	5
769.155	Mg	1	1
769.345	Zr	1	11
769.569	Sm	1	267
769.594	Co	1	11
769.673	S	1	1
769.773	Sc	1	21
769.857	Rb	2	1
769.896	K	1	5201
769.949	Yb	1	191
770.020	I	1	1
770.100	W	1	4
770.137	V	1	4
770.144	Tm	1	75
770.190	Co	1	2
770.329	Nb	1	7
770.427	Zr	1	3
770.481	V	1	21
770.492	Ce	1	13
770.520	Ti	1	9
770.651	Ba	1	26
770.651	Mn	1	6
770.778	Mo	1	4
770.842	Zr	1	5
770.954	Mo	1	16
770.998	Mn	1	16
771.039	Fe	1	11
771.124	Ni	2	1
771.173	Fe	2	41
771.242	Mn	1	101
771.268	Co	1	81
771.340	Ti	1	2
771.427	Ni	1	61
771.533	Dy	1	225
771.560	Ca	1	6
771.563	Ni	1	41
771.848	Hg	1	1
772.077	Mo	1	51
772.110	Ca	1	5
772.178	Ba	1	11
772.216	Er	1	323
772.248	Zr	1	3
772.289	Cr	1	6
772.289	Ru	1	26
772.310	Pt	1	2
772.320	Fe	1	2
772.363	Mo	1	16
772.370	Zr	1	3
772.421	Ar	1	1
772.595	Co	1	13
772.599	Cr	1	5
772.664	Cu	2	6
772.667	Nb	1	61
772.766	Ni	1	81
772.882	Hg	1	1
773.061	Mo	1	4
773.153	Tm	1	193
773.230	Pb	2	1
773.234	Ce	1	4
773.249	Mo	1	16
773.250	Zn	2	1
773.324	Mn	1	61
773.399	Cr	1	6
773.423	Co	1	41
773.443	Mn	1	21
773.477	Ca	1	1
773.506	P	2	1
773.545	Co	1	11
773.668	V	1	6
773.720	Mn	1	3
773.868	Cu	2	31
773.980	Pb	2	1
774.017	Hf	1	1
774.019	In	2	1
774.048	In	2	1
774.073	In	2	1
774.091	In	2	1
774.117	Sc	1	51
774.180	Sn	2	1
774.256	Eu	1	341
774.268	Fe	1	4
774.271	Si	1	6
774.320	Si	1	5
774.320	Ti	1	5
774.327	Co	1	5
774.405	Zr	1	3
774.409	Cu	2	6
774.497	Cl	1	2
774.543	Zr	1	3
774.616	Eu	1	341
774.742	Er	1	303
774.828	Fe	1	26
774.894	Ni	1	9
774.976	Pt	1	3
774.980	Ti	1	5
775.000	Bi	2	1
775.113	Fe	1	6
775.168	Ba	1	41
775.234	Mo	1	4
775.267	Mn	1	6
775.437	Cu	2	11
775.462	Er	1	235
775.469	F	1	1
775.497	Sn	1	101
775.515	Mn	1	6
775.539	Zr	1	3
775.580	Ti	1	5
775.583	Sb	1	11
775.729	Nb	1	21
775.765	Rb	1	1001
775.786	Zn	2	1
775.789	Hf	2	21
775.910	Te	1	1
775.943	Rb	1	401
776.010	Dy	1	95
776.114	W	1	4
776.216	Er	1	118
776.224	N	2	1
776.301	Cr	1	3
776.399	Pd	1	26
776.402	Co	1	13
776.472	Mn	1	201
776.540	Sb	1	11
776.570	Zr	1	3
776.655	Zr	1	3
776.680	Ba	1	16
777.169	Cr	1	13
777.193	Fe	1	4
777.194	O	1	1
777.200	Sb	2	16
777.211	Nb	1	6
777.223	Te	2	1
777.291	Rh	1	101
777.417	O	1	1
777.445	Te	2	1
777.537	Ba	1	26
777.539	O	1	1
777.566	Te	2	1
777.620	Ge	1	1
777.657	In	2	1
777.671	W	1	4
777.675	In	2	1
777.695	In	2	1
777.780	Pb	2	1
777.810	Cr	1	1
777.827	Tm	1	54
777.874	Cu	2	31
777.990	Mg	1	6
778.048	Ba	1	301
778.053	Pt	1	3
778.059	Fe	1	26
778.089	Dy	1	79
778.235	Tm	1	132
778.340	Ti	1	3
778.412	W	1	11
778.551	Tm	1	85
778.599	In	2	1
778.615	In	2	1
778.643	In	2	1
778.650	Mg	2	1
778.663	Pd	1	11
778.677	Pt	1	5
778.683	In	2	1
778.711	Nb	1	3
778.717	In	2	1
778.751	In	2	1
778.872	In	2	1
778.895	Ni	1	61
778.904	In	2	1
778.931	In	2	1
779.022	Pt	1	3
779.061	V	1	4
779.082	Mn	1	11
779.090	Hf	1	6
779.098	Mg	2	1
779.165	Rh	1	101
779.181	Ru	1	101
779.413	Co	1	6
779.444	Sm	1	170
779.576	Mo	1	4
779.669	Er	1	124
779.746	Er	1	316
779.762	Ni	1	81
779.770	Ce	1	4
779.898	I	2	1
779.937	Zn	1	11
779.951	Zr	1	3
780.000	Ga	1	1
780.001	Si	1	5
780.022	F	1	1
780.023	Rb	1	9001
780.044	Sc	1	41
780.074	Zr	1	3
780.130	Si	1	4
780.381	In	2	1
780.519	Cu	2	26
780.600	Mn	1	5
780.699	In	2	1
780.766	Cu	2	71
780.803	Fe	1	5
780.823	Sn	1	11
780.894	W	1	6
780.924	Co	1	21
780.945	Pb	1	11
780.978	Na	1	1
781.024	Na	1	1
781.030	Co	1	11
781.131	Mo	1	4
781.207	Dy	1	241
781.233	Cu	2	11
781.403	Ta	1	51
781.485	In	2	1
781.519	In	2	1
781.540	Ho	1	348
781.580	Ti	1	1
781.583	Al	2	1
781.632	Zr	1	3
781.661	Mn	1	16
781.700	Sb	1	11
781.821	Pb	1	6
781.822	Eu	1	107
781.825	Co	1	6
781.935	Zr	1	11
782.010	Ti	1	9
782.057	Cu	2	6
782.073	Hg	1	1
782.115	Hg	1	1
782.125	Mn	1	13
782.136	Cl	1	1
782.212	Co	1	3
782.294	Zr	1	5
782.372	Al	2	1
782.378	W	1	4
782.492	Rh	1	201
782.500	Bi	2	1
782.566	Cu	2	51
782.672	Zr	1	9
782.681	Ni	1	11
782.688	V	1	5
782.800	Ti	1	11
782.921	Tm	1	53
782.939	In	2	1
782.965	Mo	1	21
783.004	Rh	1	81
783.222	Fe	1	32
783.336	Zr	1	3
783.357	Ge	1	1
783.420	Sb	1	3
783.434	Mn	1	7
783.531	Al	1	1
783.588	Ce	1	3
783.613	Al	1	1
783.685	Al	1	16
783.730	Sb	1	11
783.763	Ge	1	1
783.817	Co	1	81
783.870	Bi	1	401
783.881	Er	1	122
783.957	Ba	1	16
784.005	Bi	1	8
784.005	Co	1	41
784.061	Bi	1	9
784.069	In	2	1
784.091	In	2	1
784.118	In	2	1
784.260	Ce	1	4
784.276	Ta	1	51
784.280	Cr	1	1
784.297	Zr	1	3
784.364	Co	1	13
784.401	Er	1	142
784.444	Sb	1	101
784.463	Fe	1	3
784.494	Ce	1	3
784.503	Cu	2	26
784.537	Hf	1	21
784.563	P	2	1
784.575	Gd	1	121
784.636	Gd	2	116
784.652	Rh	1	51
784.781	Ru	1	101
784.880	Si	2	1
784.938	Zr	1	9
784.972	Si	2	1
784.997	Si	1	3
785.118	V	1	4
785.120	Ce	1	3
785.377	Ge	1	1
785.426	Mn	1	3
785.445	Mo	1	16
785.512	Ni	1	9
785.548	Fe	1	4
785.585	Co	1	41
785.608	Tm	1	121
785.905	Ce	1	11
785.939	Co	1	11
785.944	Sm	1	161
786.054	Ce	1	4
786.058	Cu	2	6
786.089	C	1	1
786.100	Ti	1	7
786.110	Ni	1	11
786.266	Nb	1	3
786.343	As	1	5
786.346	W	1	9
786.374	Sn	1	9
786.379	Ni	1	21
786.437	Zr	1	3
786.703	W	1	4
786.715	Sb	1	21
786.837	Zr	1	5
786.858	Nb	1	5
786.940	Mo	1	3
786.962	Re	1	101
786.965	Fe	1	4
786.990	Co	1	81
786.999	Zr	1	9
787.139	Co	1	81
787.332	Co	1	11
787.340	Nb	1	26
787.400	C	1	1
787.536	Er	1	176
787.625	Zr	1	4
787.705	Mg	2	1
787.749	Co	1	21
787.793	Ba	1	21
787.812	Ge	1	1
787.960	Ce	1	4
788.034	W	1	6
788.147	Ru	1	101
788.190	Y	2	36
788.218	Zr	1	5
788.237	Ta	1	151
788.492	Cr	1	5
788.525	Co	1	11
788.530	Nb	1	61
788.647	W	1	9
788.774	Mo	1	9
788.800	Eu	1	241
788.852	Zr	1	5
789.022	Ni	1	11
789.040	Ru	1	21
789.056	Cu	2	6
789.583	Cu	2	21
789.593	Sm	1	252
789.637	Mg	2	1
789.798	I	1	1
789.798	Zr	1	5
789.859	F	1	1
789.898	N	1	1
789.955	Er	1	207
790.090	Ti	1	5
790.209	S	1	1
790.257	Cu	2	26
790.400	Sn	2	1
790.405	Ti	1	9
790.525	W	1	4
790.575	Ba	1	301
790.603	Nd	1	233
790.655	Zr	1	3
790.667	Sb	1	11
790.730	Ti	1	7
790.800	Bi	2	1
790.800	Cr	1	1
790.827	Cr	1	16
790.846	Zr	1	3
790.871	Co	1	81
790.919	W	1	4
790.939	Dy	1	191
791.046	Sn	1	11
791.049	Cr	1	13
791.126	Pt	1	3
791.134	Ba	1	201
791.255	Si	1	4
791.287	Fe	1	6
791.294	Re	1	401
791.312	Er	1	245
791.343	Si	1	11
791.525	Zr	1	5
791.542	N	1	1
791.579	Pd	1	11
791.748	Ni	1	31
791.762	Mo	1	5
791.784	Cr	1	16
791.810	Tm	1	74
791.839	Si	1	201
791.948	Co	1	16
792.169	Te	2	1
792.187	Er	1	320
792.315	Mo	1	16
792.395	S	1	1
792.401	Cr	1	3
792.420	Zr	1	3
792.445	Ru	1	26
792.465	Sb	1	301
792.526	Rb	1	101
792.554	Rb	1	71
792.637	Ti	1	21
792.655	Co	1	81
792.751	Tm	1	149
792.753	Ce	1	6
792.845	Mn	1	3
792.884	S	1	1
792.964	Hg	1	1
793.033	S	1	1
793.084	Tm	1	242
793.170	S	1	1
793.176	Zr	1	3
793.195	Sm	1	182
793.235	Si	1	301
793.304	V	1	7
793.313	Cu	1	151
793.358	Sb	1	6
793.389	Cl	1	2
793.717	Fe	1	42
793.785	Er	1	281
793.792	V	1	16
793.807	Hf	1	3
793.850	Ti	1	6
793.890	Nb	1	11
794.047	Zr	1	5
794.093	W	1	11
794.109	Fe	1	6
794.205	Cr	1	21
794.314	Te	2	1
794.317	O	1	1
794.388	Cs	1	801
794.393	Ti	1	16
794.400	Si	1	501
794.442	Cu	2	27
794.465	Zr	1	21
794.466	Hg	2	1
794.588	Fe	1	33
794.720	O	1	1
794.738	V	1	9
794.756	O	1	1
794.760	Rb	1	5001
794.810	Mn	1	3
794.818	Ar	1	1
794.860	Ti	1	9
794.903	Mo	1	3
794.917	Ti	1	51
795.019	Ta	1	51
795.082	O	1	1
795.218	O	1	1
795.311	Ni	1	3
795.431	S	1	1
795.476	Nb	1	11
795.537	K	1	1
795.581	Fe	1	3
795.666	Zr	1	9
795.683	K	1	1
795.706	W	1	6
795.752	Ni	2	1
795.776	Co	1	41
795.923	Fe	1	3
795.998	Zr	1	9
796.027	As	1	26
796.055	Co	1	26
796.072	Ni	1	3
796.103	Pd	1	6
796.124	Ba	1	16
796.158	Ti	1	41
796.226	Ge	1	1
796.240	Co	1	4
796.363	Zr	1	3
796.455	Er	1	151
796.500	Bi	2	1
796.608	Co	1	41
796.743	S	2	1
796.862	Dy	1	103
796.885	Mo	1	9
796.948	I	1	1
796.955	Sb	1	51
797.031	Si	1	11
797.091	Si	1	4
797.102	Sn	1	10
797.132	Cr	1	4
797.156	Tm	1	83
797.190	Ni	2	1
797.201	Cu	2	9
797.234	Ce	2	5
797.276	Hg	1	1
797.290	Te	1	1
797.544	Ce	1	11
797.590	Bi	1	31
797.735	Pt	1	4
797.870	Hg	1	1
797.888	Ti	1	101
798.057	Co	1	4
798.077	Re	1	301
798.194	O	1	1
798.240	Ba	1	21
798.240	O	1	1
798.333	Ge	1	1
798.592	Tm	1	128
798.660	Mo	1	16
798.698	O	1	1
798.733	O	1	1
798.738	Co	1	81
798.800	Sb	2	13
798.810	Ti	1	5
798.817	Cu	2	61
798.937	Cr	1	16
799.052	Cr	1	16
799.053	As	2	1
799.068	Cs	1	101
799.255	Mo	1	3
799.305	Al	1	1
799.447	Fe	1	7
799.507	O	1	1
799.600	Ti	1	3
799.653	Ti	1	41
799.672	Cu	2	11
799.680	Co	1	11
799.809	Co	1	13
799.897	Fe	1	37
800.096	Se	1	1
800.319	Al	1	1
800.076	Nd	2	76
800.083	Ca	1	1
800.134	Ti	1	1
800.156	Sm	2	30
800.183	Mo	1	6
800.186	La	1	30
800.195	Xe	2	5
800.256	Fe	1	3
800.265	P	1	1
800.271	Ce	1	75
800.289	Mn	1	1
800.301	Sc	1	2
800.319	Al	1	3
800.320	Sc	2	1
800.324	Sc	1	3
800.326	Xe	1	2
800.335	Sc	1	10
800.340	Ca	1	1
800.363	I	1	18
800.447	Dy	2	53
800.522	Ti	1	14
800.525	Zr	1	35
800.574	Ca	1	1
800.580	Xe	2	1
800.616	Ar	1	2
800.624	Gd	1	16
800.634	Ni	1	1
800.646	Si	1	1
800.654	Co	1	3
800.671	Fe	1	2
800.712	Ni	1	2
800.724	Co	1	46
800.769	Nd	1	130
800.831	V	1	25
800.839	Si	1	1
800.843	Ti	1	2
800.845	Xe	2	39
800.871	Dy	2	32
800.890	Ti	1	1
800.952	Ti	1	1
800.959	Xe	1	3
800.980	Cr	1	7
801.054	Gd	2	17
801.056	Cr	1	2
801.059	Hf	1	9
801.226	Si	1	1
801.292	Ni	1	1
801.295	Co	1	8
801.297	U	1	8
801.304	Si	1	1
801.340	Co	2	1
801.354	Cr	1	1
801.406	Cr	1	2
801.426	Xe	2	12
801.478	Tm	1	78
801.479	Ar	1	2
801.488	Sm	2	46
801.491	Ti	1	1
801.494	Cr	1	7
801.524	Ti	1	1
801.525	Zr	1	8
801.543	Eu	1	58
801.573	Cs	1	159
801.655	Co	1	4
801.717	W	1	7
801.781	Co	1	2
801.791	Tm	1	134
801.796	V	1	20
801.859	P	1	1
801.860	P	1	1
801.904	Mn	1	1
801.940	U	1	14
801.970	Ra	2	12
801.975	Mn	1	1
801.981	Gd	1	15
801.990	Ni	1	4
802.005	Cr	2	1
802.007	Xe	2	5
802.007	Xe	3	6
802.095	V	1	1
802.131	Tm	1	13
802.164	Sc	1	7
802.190	Ni	1	3
802.193	Ti	1	5
802.197	Co	1	3
802.209	Co	1	14
802.306	Er	1	52
802.469	Co	1	1
802.480	Sc	1	1
802.484	Ti	1	30
802.507	Fe	1	1
802.509	Sm	2	46
802.521	Co	1	2
802.531	Dy	1	17
802.556	Sc	1	4
802.557	Ce	2	17
802.558	Co	1	1
802.585	V	1	1
802.590	Ca	1	1
802.633	Sm	2	56
802.635	Br	1	42
802.642	Ca	1	5
802.650	Ta	1	18
802.654	Br	1	49
802.659	Si	1	1
802.694	Si	1	3
802.704	Ti	1	1
802.721	Dy	1	83
802.732	Mo	1	3
802.735	V	1	17
802.794	Fe	1	2
802.831	Fe	1	9
802.871	Ti	1	1
802.893	Ni	1	2
802.904	Ti	1	1
802.909	Ta	1	4
802.922	Co	1	14
802.944	V	1	4
802.967	Xe	1	6
802.967	Xe	1	6
802.973	Cr	2	1
802.977	Mn	1	1
802.992	Rh	1	77
803.071	Ce	2	15
803.130	V	1	5
803.145	Ce	1	37
803.164	Xe	2	19
803.191	Pr	1	87
803.199	Sm	2	32
803.243	Th	1	14
803.260	Co	1	1
803.296	Ti	1	1
803.352	Kr	1	1
803.352	Kr	1	1
803.357	Cr	1	1
803.426	Sc	1	4
803.446	Ti	2	5
803.455	Ni	1	1
803.462	Sc	1	1
803.480	U	1	29
803.491	Si	1	3
803.536	Ca	1	1
803.540	Xe	2	7
803.562	Si	1	3
803.570	Ca	1	1
803.594	Er	1	91
803.605	Rh	1	65
803.629	Ca	1	3
803.640	Cr	1	1
803.647	Cr	1	2
803.686	P	1	1
803.743	Gd	1	42
803.750	K	1	2
803.764	Co	1	3
803.824	Sc	1	1
803.826	Xe	2	19
803.826	Xe	3	28
803.869	Ti	1	5
803.908	Ta	1	7
803.934	Pa	1	127
803.938	K	1	1
804.002	Ce	1	36
804.009	Dy	1	28
804.012	Zr	1	8
804.030	Sc	1	2
804.032	Co	1	3
804.050	Kr	1	2
804.056	Xe	1	2
804.060	Cr	1	2
804.109	Ti	1	5
804.109	Cr	1	1
804.134	Os	1	2
804.194	Ti	1	6
804.218	Xe	1	3
804.228	Sc	2	1
804.236	V	1	14
804.257	Ni	1	5
804.323	Nd	1	123
804.331	Co	1	6
804.341	Sc	1	7
804.351	Sc	1	9
804.374	I	1	800
804.415	Ca	1	2
804.520	Co	1	1
804.532	Rh	1	104
804.538	V	1	3
804.544	Cr	1	6
804.597	Ti	1	1
804.605	Fe	1	28
804.612	Zr	1	27
804.643	Sc	1	1
804.650	Ca	1	1
804.680	P	1	1
804.680	Si	1	1
804.713	V	1	9
804.726	Dy	1	16
804.728	Xe	3	10
804.745	Ca	1	1
804.772	Mg	1	1
804.805	Gd	1	14
804.852	Fe	1	1
804.868	Sm	2	82
804.890	Cr	1	2
804.900	Rn	1	3
804.923	Sc	1	1
804.937	Si	1	2
804.953	V	1	12
804.960	Si	1	2
804.977	V	1	1
804.986	Mg	1	1
804.986	Mg	1	1
805.002	Cr	1	1
805.007	Kr	3	1
805.070	V	1	2
805.072	Cr	1	4
805.079	Cr	1	1
805.079	Co	1	3
805.084	Dy	1	21
805.135	Nd	2	20
805.137	La	1	37
805.148	Cr	1	1
805.268	Cr	1	1
805.299	V	1	6
805.312	Zr	1	20
805.330	Cr	1	1
805.337	Co	1	1
805.347	Co	1	2
805.394	Ni	2	1
805.394	Ta	1	5
805.410	Mn	1	1
805.423	Mg	1	1
805.423	Mg	1	2
805.425	Ca	1	1
805.454	Th	2	10
805.470	Co	1	2
805.478	Ca	1	1
805.484	W	1	3
805.538	Zr	1	8
805.543	Pr	1	87
805.558	W	1	10
805.563	U	1	18
805.574	Zr	1	9
805.574	Ti	1	2
805.596	Ni	1	2
805.599	Co	1	34
805.609	Ca	1	6
805.617	Ti	1	1
805.619	Ti	2	1
805.647	Hf	1	19
805.658	Sc	1	3
805.669	V	2	1
805.700	Sc	1	2
805.726	Xe	1	9
805.760	Mo	1	10
805.784	Ti	1	1
805.787	Si	1	1
805.798	Mn	1	2
805.811	Zr	1	18
805.820	Mo	1	4
805.826	Fr	1	1
805.862	C	1	1
805.898	Cr	1	1
805.950	Kr	1	6
805.972	Cr	1	1
806.031	W	1	4
806.037	Cr	1	1
806.127	Cr	1	8
806.134	Xe	1	8
806.263	Th	1	47
806.289	Co	1	1
806.291	Ti	1	8
806.311	Zr	1	33
806.347	Rh	1	49
806.401	Nd	2	60
806.410	V	1	12
806.494	P	1	1
806.494	Xe	1	1
806.516	Sm	1	84
806.548	U	1	28
806.552	Fr	1	1
806.566	Ti	1	2
806.570	I	1	6
806.586	U	1	7
806.597	Al	1	3
806.602	Ti	1	4
